"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000180481",1.43145018809706,1.68926918084397,1.62899633521293,1.03699998847643,0.299735862528341,0.40546187626826,"GLIPR1L2","144321","GLIPR1 like 2"
"ENSG00000125551",1.45085640815868,1.64512867920728,1.58666068003507,1.03684971834741,0.299805900434094,0.405519397999053,"PLGLB2","5342","plasminogen like B2"
"ENSG00000031081",944.010616989333,-0.0691801691397019,0.0667588776645189,-1.03626920583283,0.300076568236718,0.405848257563802,"ARHGAP31","57514","Rho GTPase activating protein 31"
"ENSG00000105671",724.190552267002,-0.0769418778166744,0.074308343898065,-1.03544062187985,0.300463183138275,0.406320592262338,"DDX49","54555","DEAD-box helicase 49"
"ENSG00000167889",46.7266015647561,0.265833483984136,0.256744081892604,1.03540257685602,0.300480942805484,0.406320592262338,"MGAT5B","146664","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B"
"ENSG00000130766",824.9669138471,-0.0747000099362265,0.0722317571940612,-1.03417129581292,0.301056090607564,0.407060978291219,"SESN2","83667","sestrin 2"
"ENSG00000137491",0.925394691942548,1.98947077181293,1.92631005791463,1.03278844630374,0.301702911767398,0.407898129862207,"SLCO2B1","11309","solute carrier organic anion transporter family member 2B1"
"ENSG00000086712",345.234899049628,0.105979929905449,0.102626881235391,1.03267222612336,0.301757315304525,0.407934260957448,"TXLNG","55787","taxilin gamma"
"ENSG00000126264",2.79297901722434,1.13510035440269,1.09957228004487,1.03231081303393,0.301926537205113,0.408125589776113,"HCST","10870","hematopoietic cell signal transducer"
"ENSG00000178776",2.42634933271885,-1.22548004963811,1.18803250681802,-1.0315206382024,0.302296735148001,0.408577308477102,"C5orf46","389336","chromosome 5 open reading frame 46"
"ENSG00000256053",191.879308057164,-0.136978650284855,0.132798267489867,-1.03147919678475,0.30231615883721,0.408577308477102,"COA8","84334","cytochrome c oxidase assembly factor 8"
"ENSG00000033011",448.357992283861,0.095977740913867,0.093104711299355,1.0308580476156,0.302607392393948,0.408933408133322,"ALG1","56052","ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase"
"ENSG00000265491",1434.53684665598,0.0634162018027298,0.0615255014047494,1.03073035334637,0.302667286565101,0.408976846923669,"RNF115","27246","ring finger protein 115"
"ENSG00000158636",397.967675012312,0.0990992055341492,0.0961671857462594,1.03048877603246,0.302780618407363,0.409092478372545,"EMSY","56946","EMSY transcriptional repressor, BRCA2 interacting"
"ENSG00000137841",3.78504452447943,-1.00460002891463,0.976039135588857,-1.02926203702738,0.303356557369726,0.409833068339447,"PLCB2","5330","phospholipase C beta 2"
"ENSG00000182362",118.990888026351,0.178938062468932,0.173963419441056,1.02859591426668,0.3036695986942,0.410218381810735,"YBEY","54059","ybeY metalloendoribonuclease"
"ENSG00000119203",632.172448370556,-0.0794308937525791,0.0773013731203598,-1.02754828984608,0.304162359043921,0.41084637957926,"CPSF3","51692","cleavage and polyadenylation specific factor 3"
"ENSG00000121897",66.283518247016,-0.229979156613066,0.223859352083882,-1.02733772108342,0.304261466169925,0.410942585081778,"LIAS","11019","lipoic acid synthetase"
"ENSG00000134077",392.458985663622,-0.100563420478003,0.0978944550863908,-1.02726370343711,0.304296308701043,0.410951983655821,"THUMPD3","25917","THUMP domain containing 3"
"ENSG00000162695",773.528445739752,-0.0757366856560304,0.0737383753669598,-1.02710000429391,0.304373376660068,0.411015609837336,"SLC30A7","148867","solute carrier family 30 member 7"
"ENSG00000151006",7.3621320491164,-0.674812583175626,0.657042754477102,-1.0270451634653,0.304399198084851,0.411015609837336,"PRSS53","339105","serine protease 53"
"ENSG00000138400",4.09724952264627,0.935434807043335,0.910952337210671,1.02687568694058,0.304479004126377,0.411085705644425,"MDH1B","130752","malate dehydrogenase 1B"
"ENSG00000163159",488.068056106132,0.0900293554121696,0.087686933520763,1.02671346570526,0.304555406682302,0.411151193888775,"VPS72","6944","vacuolar protein sorting 72 homolog"
"ENSG00000170044",7.94666810517515,-0.638204486691195,0.621760321525112,-1.02644775582615,0.304680577557558,0.41127287087323,"ZPLD1","131368","zona pellucida like domain containing 1"
"ENSG00000197763",98.5376086123417,-0.185402972483657,0.180633582908232,-1.02640367033991,0.304701348694857,0.41127287087323,"TXNRD3","114112","thioredoxin reductase 3"
"ENSG00000144649",0.857568005696602,-2.03048382213645,1.97938336005693,-1.02581635428018,0.30497815579566,0.41160879671396,"GASK1A","729085","golgi associated kinase 1A"
"ENSG00000174748",9516.99477653929,-0.0378706744154007,0.0369200316067437,-1.02574869975147,0.305010052670785,0.41161415220786,"RPL15","6138","ribosomal protein L15"
"ENSG00000005187",1.73059431883618,-1.44781684865712,1.4118435559786,-1.02547965922017,0.305136918297274,0.411747656277717,"ACSM3","6296","acyl-CoA synthetase medium chain family member 3"
"ENSG00000116213",196.349812421993,0.139171501399492,0.135733801782923,1.02532677617081,0.305209025649653,0.411807252588536,"WRAP73","49856","WD repeat containing, antisense to TP73"
"ENSG00000173156",84.6057941567555,-0.204068266450201,0.199066381226414,-1.02512672000652,0.305303399294998,0.411896878323845,"RHOD","29984","ras homolog family member D"
"ENSG00000204851",4.75888782580426,-0.872288229321058,0.851782847094686,-1.02407348574383,0.305800566761132,0.412529862968015,"PNMA8B","57469","PNMA family member 8B"
"ENSG00000117480",1.69756814811968,-1.53330221790935,1.49783797298853,-1.02367695676059,0.305987882858383,0.412744775541539,"FAAH","2166","fatty acid amide hydrolase"
"ENSG00000102181",1534.73992573422,0.0572770642965651,0.0559941343291728,1.02291186358647,0.306349519713697,0.413144907717474,"CD99L2","83692","CD99 molecule like 2"
"ENSG00000079112",0.888008331166581,1.98898915724951,1.944470086129,1.0228952203678,0.306357389616135,0.413144907717474,"CDH17","1015","cadherin 17"
"ENSG00000177688",0.509542883584797,-2.57614397776448,2.51897915441122,-1.02269364685021,0.306452716187232,0.413144907717474,"SUMO4","387082","small ubiquitin like modifier 4"
"ENSG00000263761",0.509542883584797,-2.57614397776448,2.51897915441122,-1.02269364685021,0.306452716187232,0.413144907717474,"GDF2","2658","growth differentiation factor 2"
"ENSG00000126217",0.509542883584797,-2.57614397776448,2.51897915441122,-1.02269364685021,0.306452716187232,0.413144907717474,"MCF2L","23263","MCF.2 cell line derived transforming sequence like"
"ENSG00000131142",0.509542883584797,-2.57614397776448,2.51897915441122,-1.02269364685021,0.306452716187232,0.413144907717474,"CCL25","6370","C-C motif chemokine ligand 25"
"ENSG00000240230",217.917477479932,0.128476610747342,0.125732105047364,1.021828201309,0.306862219257628,0.413659140896271,"COX19","90639","cytochrome c oxidase assembly factor COX19"
"ENSG00000168395",181.956423753371,0.142381640329946,0.139450363345831,1.02102021761568,0.307244860106367,0.414137072274341,"ING5","84289","inhibitor of growth family member 5"
"ENSG00000110713",2212.22320249282,-0.0513711083621947,0.0503187362755332,-1.02091411995919,0.307295128756505,0.414166950856275,"NUP98","4928","nucleoporin 98 and 96 precursor"
"ENSG00000167136",83.7324736432135,0.199832808290751,0.195815643583359,1.02051503462072,0.307484262574905,0.414380608123918,"ENDOG","2021","endonuclease G"
"ENSG00000137880",0.838323770582743,-2.03031954324712,1.98961017260978,-1.02046097833524,0.307509886758807,0.414380608123918,"GCHFR","2644","GTP cyclohydrolase I feedback regulator"
"ENSG00000114302",2396.87309911747,-0.0528786232755778,0.0518417425802186,-1.02000088430196,0.307728041353157,0.414636667897497,"PRKAR2A","5576","protein kinase cAMP-dependent type II regulatory subunit alpha"
"ENSG00000276180",224.38131827193,-0.129401589346815,0.1268884902076,-1.01980557208225,0.307820680032213,0.41472357457855,"H4C9","8294","H4 clustered histone 9"
"ENSG00000179397",4.95866937953213,0.818270255795008,0.803247858238222,1.01870206985641,0.308344429636823,0.415391243508912,"CATSPERE","257044","catsper channel auxiliary subunit epsilon"
"ENSG00000188739",14.7803162084467,0.488979256514709,0.480123455724857,1.01844484097633,0.308466601525652,0.415483025015106,"RBM34","23029","RNA binding motif protein 34"
"ENSG00000165675",176.024545246372,0.137339877255538,0.13485319579949,1.01843991491121,0.30846894149242,0.415483025015106,"ENOX2","10495","ecto-NOX disulfide-thiol exchanger 2"
"ENSG00000175264",9.29821801331183,0.587842066769126,0.577650893043308,1.01764244433541,0.308847908695166,0.415955448994732,"CHST1","8534","carbohydrate sulfotransferase 1"
"ENSG00000166263",206.337708726295,-0.132148850693875,0.130166819153093,-1.01522685699534,0.309997701111344,0.41746583689501,"STXBP4","252983","syntaxin binding protein 4"
"ENSG00000163297",3687.27937494236,0.0464549210776369,0.0457750109667531,1.01485330306917,0.310175760624909,0.417667460949283,"ANTXR2","118429","ANTXR cell adhesion molecule 2"
"ENSG00000012124",4.78671687637279,0.826141265091003,0.814428221044737,1.0143819231009,0.31040054659214,0.417931961965554,"CD22","933","CD22 molecule"
"ENSG00000215912",2.46654945097095,1.20618616027536,1.18945705097241,1.01406449210526,0.31055197981403,0.418097659495677,"TTC34","100287898","tetratricopeptide repeat domain 34"
"ENSG00000135362",52.3187805223538,0.263098306091987,0.25961441730027,1.01341947349437,0.310859841747487,0.418473908264018,"PRR5L","79899","proline rich 5 like"
"ENSG00000189045",1.96769299992199,1.35870299677213,1.34112667028478,1.01310564235041,0.311009703500866,0.41863741074032,"ANKDD1B","728780","ankyrin repeat and death domain containing 1B"
"ENSG00000147570",2.36024646029749,-1.36618193194699,1.34904107639068,-1.01270595525688,0.311200632484162,0.41882476964113,"DNAJC5B","85479","DnaJ heat shock protein family (Hsp40) member C5 beta"
"ENSG00000105372",8873.48040315022,0.0439949124620823,0.0434433862522577,1.01269528592044,0.311205730244267,0.41882476964113,"RPS19","6223","ribosomal protein S19"
"ENSG00000149582",320.41230764622,0.104176408682241,0.102931279471756,1.01209670390648,0.31149181821989,0.419171513597949,"TMEM25","84866","transmembrane protein 25"
"ENSG00000114125",1297.80584934582,0.0592859362234554,0.058586503924858,1.01193845428112,0.311567481468168,0.419235053581472,"RNF7","9616","ring finger protein 7"
"ENSG00000010256",2463.85654287311,-0.0494242609845477,0.0488524097173474,-1.01170569211445,0.311678793113377,0.419346544906422,"UQCRC1","7384","ubiquinol-cytochrome c reductase core protein 1"
"ENSG00000129535",7.97598915860933,0.656059730952896,0.648871022785626,1.01107879365056,0.311978719210445,0.419702002117087,"NRL","4901","neural retina leucine zipper"
"ENSG00000187091",233.478046749757,0.122147256202448,0.120814138541286,1.01103445074607,0.311999941321401,0.419702002117087,"PLCD1","5333","phospholipase C delta 1"
"ENSG00000109736",1118.45493340414,0.0621796853922988,0.0615187321980054,1.01074393393164,0.312139003564288,0.419850746968192,"MFSD10","10227","major facilitator superfamily domain containing 10"
"ENSG00000102390",322.099994629768,0.106456237879166,0.10533314837677,1.01066226083339,0.312178105538013,0.419865022761383,"PBDC1","51260","polysaccharide biosynthesis domain containing 1"
"ENSG00000015285",1.67083426264557,-1.45120468618085,1.43627619897897,-1.01039388330218,0.31230661722416,0.419999536878335,"WAS","7454","WASP actin nucleation promoting factor"
"ENSG00000164418",301.329452833744,0.117123067066035,0.115995245593223,1.0097229974129,0.31262802115484,0.420393410198908,"GRIK2","2898","glutamate ionotropic receptor kainate type subunit 2"
"ENSG00000156299",205.782801738172,0.135106432558014,0.133832513491025,1.00951875619577,0.31272591103961,0.420486677940131,"TIAM1","7074","TIAM Rac1 associated GEF 1"
"ENSG00000073605",73.7421847437633,0.227687664252418,0.225747887621964,1.00859266791325,0.313170025134809,0.420972293679837,"GSDMB","55876","gasdermin B"
"ENSG00000241343",43.2655330481338,-0.280869204302583,0.278477195310057,-1.00858960458095,0.313171494872462,0.420972293679837,"RPL36A","6173","ribosomal protein L36a"
"ENSG00000204301",8.81035979889403,0.626473949822402,0.621140246571862,1.00858695484631,0.313172766176261,0.420972293679837,"NOTCH4","4855","notch receptor 4"
"ENSG00000110799",23.8522417376149,0.369255600710436,0.36665995983008,1.00707915007016,0.313896739828244,0.421906990568961,"VWF","7450","von Willebrand factor"
"ENSG00000277775",0.86398891124593,-2.06357329453067,2.04997584225725,-1.00663298171283,0.314111178855418,0.422156716575885,"H3C7","8968","H3 clustered histone 7"
"ENSG00000141576",64.237613100914,-0.227969065962927,0.226547278495796,-1.00627589736046,0.314282871411542,0.422348952207833,"RNF157","114804","ring finger protein 157"
"ENSG00000138621",87.4578523652495,-0.191912290147607,0.190837900718896,-1.00562985352838,0.314593657670835,0.422728056779063,"PPCDC","60490","phosphopantothenoylcysteine decarboxylase"
"ENSG00000248712",4.39036925728579,-0.848650207428644,0.844068398331264,-1.00542824385611,0.314690685499041,0.422819885393825,"CCDC153","283152","coiled-coil domain containing 153"
"ENSG00000137869",1.40923847763018,1.60806940805172,1.60048953151148,1.00473597383238,0.315024001073414,0.423229145653598,"CYP19A1","1588","cytochrome P450 family 19 subfamily A member 1"
"ENSG00000258881",1.64516912198239,-1.43254177117136,1.42612036274438,-1.00450271140833,0.315136364976488,0.423312195007051,NA,NA,NA
"ENSG00000184144",0.546929244360764,-2.65723675786433,2.64552033791812,-1.00442877712119,0.31517198505987,0.423312195007051,"CNTN2","6900","contactin 2"
"ENSG00000183230",0.546929244360764,-2.65723675786433,2.64552033791812,-1.00442877712119,0.31517198505987,0.423312195007051,"CTNNA3","29119","catenin alpha 3"
"ENSG00000273291",0.497821663472017,-2.54544570380088,2.537306081167,-1.00320797821528,0.315760524383446,0.423870899750727,NA,NA,NA
"ENSG00000145087",0.497821663472017,-2.54544570380088,2.537306081167,-1.00320797821528,0.315760524383446,0.423870899750727,"STXBP5L","9515","syntaxin binding protein 5L"
"ENSG00000158516",0.497821663472017,-2.54544570380088,2.537306081167,-1.00320797821528,0.315760524383446,0.423870899750727,"CPA2","1358","carboxypeptidase A2"
"ENSG00000154493",0.497821663472017,-2.54544570380088,2.537306081167,-1.00320797821528,0.315760524383446,0.423870899750727,"C10orf90","118611","chromosome 10 open reading frame 90"
"ENSG00000124103",0.497821663472017,-2.54544570380088,2.537306081167,-1.00320797821528,0.315760524383446,0.423870899750727,"FAM209A","200232","family with sequence similarity 209 member A"
"ENSG00000181781",0.497821663472017,-2.54544570380088,2.537306081167,-1.00320797821528,0.315760524383446,0.423870899750727,"ODF3L2","284451","outer dense fiber of sperm tails 3 like 2"
"ENSG00000106327",2.79939992277367,1.11023440819945,1.10706978863607,1.00285855471431,0.315929111973488,0.424058583995016,"TFR2","7036","transferrin receptor 2"
"ENSG00000099785",266.342374586712,-0.114256462773553,0.113938636428598,-1.00278945189198,0.315962459254182,0.424064723111568,"MARCHF2","51257","membrane associated ring-CH-type finger 2"
"ENSG00000127080",116.895224308381,-0.169782244093197,0.169436677211081,-1.00203950459726,0.316324513548444,0.424511990591602,"IPPK","64768","inositol-pentakisphosphate 2-kinase"
"ENSG00000136011",1.71245219317407,-1.39592022394374,1.39349286076821,-1.00174192724188,0.316468251283303,0.424666219376611,"STAB2","55576","stabilin 2"
"ENSG00000225556",2.4216400751939,1.21303429869791,1.21178798020762,1.0010284955047,0.316813032215354,0.425086229336596,"C2CD4D","100191040","C2 calcium dependent domain containing 4D"
"ENSG00000171217",3.8794085614246,0.957502717368503,0.956570141377684,1.00097491647552,0.316838935355035,0.425086229336596,"CLDN20","49861","claudin 20"
"ENSG00000156500",36.7689519675627,0.30202164225501,0.301749029490693,1.00090344205838,0.316873492302367,0.425093894916466,"PABIR3","159091","PABIR family member 3"
"ENSG00000131165",1588.34007953804,0.055842287181547,0.0557961012506784,1.0008277626901,0.316910084983366,0.425104289841162,"CHMP1A","5119","charged multivesicular body protein 1A"
"ENSG00000163694",19.6386071126526,0.399651816216637,0.399598522881666,1.00013336719712,0.317245970252172,0.42551611845436,"RBM47","54502","RNA binding motif protein 47"
"ENSG00000197417",35.5434107237894,-0.295963618833795,0.295990416722459,-0.999909463661153,0.317354324133319,0.425619617765262,"SHPK","23729","sedoheptulokinase"
"ENSG00000100473",1.7690827890639,-1.40217345942176,1.40237740801654,-0.99985456939508,0.317380892878289,0.425619617765262,"COCH","1690","cochlin"
"ENSG00000102890",12.3021668115137,-0.514475607096139,0.515638930916734,-0.997743917786566,0.318403551165861,0.426952191527837,"ELMO3","79767","engulfment and cell motility 3"
"ENSG00000197061",1.40281757208086,1.66095014668805,1.66565345980725,0.997176295530437,0.31867894479986,0.427282595383946,"H4C3","8364","H4 clustered histone 3"
"ENSG00000139263",334.076026182581,-0.100929531139409,0.101305159201533,-0.996292113204446,0.31910823468023,0.427819263414649,"LRIG3","121227","leucine rich repeats and immunoglobulin like domains 3"
"ENSG00000125449",140.06413356149,0.167039568303944,0.16770166941191,0.996051911049616,0.319224923436699,0.427936776569954,"ARMC7","79637","armadillo repeat containing 7"
"ENSG00000169093",416.966581140867,0.0947116847691571,0.0951173813666173,0.995734779578335,0.319379026757771,0.428096876059735,"ASMTL","8623","acetylserotonin O-methyltransferase like"
"ENSG00000075234",838.953244084893,-0.0685044805026847,0.068801248251136,-0.99568659354307,0.319402446000329,0.428096876059735,"TTC38","55020","tetratricopeptide repeat domain 38"
"ENSG00000184160",5.11256755138787,-0.784824728252201,0.788330889669336,-0.995552424162136,0.319467660548969,0.428145347019251,"ADRA2C","152","adrenoceptor alpha 2C"
"ENSG00000126243",248.188949861166,-0.115518448317975,0.116066514914159,-0.995277995582188,0.319601076803226,0.428285203666662,"LRFN3","79414","leucine rich repeat and fibronectin type III domain containing 3"
"ENSG00000187796",42.7179374222416,-0.266414816254977,0.26790739279542,-0.994428759412463,0.320014172528866,0.428799788592638,"CARD9","64170","caspase recruitment domain family member 9"
"ENSG00000225973",49.9928588375853,0.252775756860628,0.254223136092667,0.994306658102464,0.320073595221673,0.428840422397911,"PIGBOS1","101928527","PIGB opposite strand 1"
"ENSG00000148288",28.8614869979245,0.337372916708139,0.339585956011037,0.993483124776734,0.320474570243877,0.429338625239002,"GBGT1","26301","globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)"
"ENSG00000105048",2.80384731459849,-1.10056873840152,1.10866176130207,-0.992700187574754,0.320856083508274,0.429810667037352,"TNNT1","7138","troponin T1, slow skeletal type"
"ENSG00000160867",20.2144256210503,0.388960530463279,0.391862649200558,0.992594040939601,0.320907829966478,0.429840915936194,"FGFR4","2264","fibroblast growth factor receptor 4"
"ENSG00000133265",531.554104651345,-0.0816853688302579,0.0823005310363545,-0.992525416320524,0.320941287353132,0.429846664213964,"HSPBP1","23640","HSPA (Hsp70) binding protein 1"
"ENSG00000178307",338.815799984992,-0.102489263434219,0.103284564256215,-0.992299906305239,0.321051249014694,0.429954866695008,"TMEM11","8834","transmembrane protein 11"
"ENSG00000184206",5.89881156123624,0.757928312680991,0.76407877825406,0.991950482400357,0.321221681333191,0.430144025030762,"GOLGA6L4","643707","golgin A6 family like 4"
"ENSG00000167604",26.7014162551957,0.337598733029512,0.340506384487889,0.991460801938411,0.321460623529621,0.430424881400887,"NFKBID","84807","NFKB inhibitor delta"
"ENSG00000171813",151.443661896861,0.149966606636873,0.15130080869632,0.991181791618011,0.321596819997821,0.430533948972395,"PWWP2B","170394","PWWP domain containing 2B"
"ENSG00000160679",696.308883841923,-0.0762131691952026,0.0768917974822141,-0.99117424342735,0.321600505104973,0.430533948972395,"CHTOP","26097","chromatin target of PRMT1"
"ENSG00000160310",1274.789976197,-0.0584953692297215,0.0590295614331168,-0.990950429065943,0.321709786191098,0.430641128872335,"PRMT2","3275","protein arginine methyltransferase 2"
"ENSG00000169136",388.349680965212,-0.092455315323806,0.093457710539124,-0.989274344411653,0.322528932871979,0.431698429994299,"ATF5","22809","activating transcription factor 5"
"ENSG00000118260",577.113593895326,-0.0796523980379931,0.0805286153536463,-0.989119180656401,0.322604834229854,0.431760810650162,"CREB1","1385","cAMP responsive element binding protein 1"
"ENSG00000143816",24.1323951922568,0.360258248180662,0.364264430668937,0.989001993741422,0.322662166202144,0.431798329745501,"WNT9A","7483","Wnt family member 9A"
"ENSG00000186952",3.50529444800173,0.941332160257178,0.952229229363138,0.988556254345135,0.322880298344574,0.432051011167816,"TMEM232","642987","transmembrane protein 232"
"ENSG00000140104",100.212483655885,0.177172136669258,0.179384824498989,0.987665133681678,0.323316675592955,0.43259565727544,"CLBA1","122616","clathrin binding box of aftiphilin containing 1"
"ENSG00000164532",2.68424000045191,1.07999257272496,1.09577185728787,0.985599845024343,0.324329514118556,0.433911436009376,"TBX20","57057","T-box transcription factor 20"
"ENSG00000129521",2.6873694607527,1.08249565189968,1.09884278426531,0.98512332009665,0.324563499808351,0.434185064915629,"EGLN3","112399","egl-9 family hypoxia inducible factor 3"
"ENSG00000108001",30.6637858366502,0.325920247589383,0.330874372247629,0.985027173230151,0.324610723651115,0.434208826027421,"EBF3","253738","EBF transcription factor 3"
"ENSG00000152503",6.920756616323,0.735091796417528,0.746882326458571,0.984213671118785,0.325010465308013,0.434704078202151,"TRIM36","55521","tripartite motif containing 36"
"ENSG00000117877",71.1729479194517,-0.228119924368943,0.231848795550099,-0.983916797271647,0.325156424014018,0.434859834584264,"POLR1G","10849","RNA polymerase I subunit G"
"ENSG00000146267",28.4594295832608,0.331428765047577,0.336910117186924,0.983730520813342,0.32524802903244,0.434942877404963,"FAXC","84553","failed axon connections homolog, metaxin like GST domain containing"
"ENSG00000163166",1044.0471734974,0.0644676980363344,0.0656646847499646,0.981771225763314,0.326212566831202,0.436193141894235,"IWS1","55677","interacts with SUPT6H, CTD assembly factor 1"
"ENSG00000109762",457.638917495727,0.0908398688643164,0.0925561679778066,0.981456674892788,0.326367589520226,0.436360839549043,"SNX25","83891","sorting nexin 25"
"ENSG00000103343",130.550078574259,0.16067009101578,0.163798269818019,0.980902247589586,0.326640949018981,0.436686711415252,"ZNF174","7727","zinc finger protein 174"
"ENSG00000179902",0.827671295280882,-2.0506792872838,2.09086040163338,-0.980782497808944,0.326700010985444,0.436726055501449,"CFAP276","127003","cilia and flagella associated protein 276"
"ENSG00000213204",3.54148212470977,-0.92735575096614,0.945627174676045,-0.980677983671352,0.326751564227244,0.436755355848098,NA,NA,NA
"ENSG00000234289",1.7732809941756,-1.4508333691624,1.47980629808306,-0.980421134199661,0.32687828171827,0.436885110724935,"H2BC12L","54145","H2B clustered histone 12 like"
"ENSG00000001167",678.678533982465,0.0828613642365894,0.0845305726257041,0.980253199082114,0.326961150288943,0.436936379686586,"NFYA","4800","nuclear transcription factor Y subunit alpha"
"ENSG00000117266",2.31082817713142,2.43811035787373,2.48730111453928,0.980223240210842,0.326975935104041,0.436936379686586,"CDK18","5129","cyclin dependent kinase 18"
"ENSG00000171448",132.336439241954,0.157175269929667,0.160420792032577,0.979768694183668,0.32720030853753,0.437196568198197,"ZBTB26","57684","zinc finger and BTB domain containing 26"
"ENSG00000108528",723.842358616785,-0.073073962057288,0.0746273556599048,-0.979184662395169,0.327488745562801,0.437542301886008,"SLC25A11","8402","solute carrier family 25 member 11"
"ENSG00000168488",1867.28679293544,-0.057626478634588,0.0588651844718539,-0.978956902142076,0.327601274724495,0.437652971980566,"ATXN2L","11273","ataxin 2 like"
"ENSG00000129595",1.91965416384416,1.36418094493564,1.39403408625988,0.978585070753659,0.327785038815287,0.437858778397507,"EPB41L4A","64097","erythrocyte membrane protein band 4.1 like 4A"
"ENSG00000198208",6.61985670171142,-0.706134613294901,0.721951025816675,-0.978092125426538,0.32802876215058,0.438144634454889,"RPS6KL1","83694","ribosomal protein S6 kinase like 1"
"ENSG00000166562",222.098543551663,0.127488843107541,0.130494984663496,0.976963547191435,0.328587199385181,0.438831181287443,"SEC11C","90701","SEC11 homolog C, signal peptidase complex subunit"
"ENSG00000196371",119.292294683749,0.163426107097579,0.167284864266566,0.976933016708326,0.328602314879103,0.438831181287443,"FUT4","2526","fucosyltransferase 4"
"ENSG00000131061",83.6123725032876,0.208978233472193,0.213928445056428,0.976860433015678,0.328638252522878,0.438839409774592,"ZNF341","84905","zinc finger protein 341"
"ENSG00000165716",21.8130782288333,0.368863846863278,0.377637200065352,0.976767772876834,0.328684134121256,0.438860913995205,"DIPK1B","138311","divergent protein kinase domain 1B"
"ENSG00000160993",150.690471011692,0.149894699823425,0.153478669254797,0.97664841994804,0.328743239042254,0.438900068575481,"ALKBH4","54784","alkB homolog 4, lysine demethylase"
"ENSG00000185269",3.65189420718635,0.957531642235584,0.98088577691405,0.976190770395366,0.328969936140264,0.439149134452712,"NOTUM","147111","notum, palmitoleoyl-protein carboxylesterase"
"ENSG00000135625",1.44662483840615,1.54593718975589,1.58387507170395,0.976047427839592,0.329040961831505,0.439149134452712,"EGR4","1961","early growth response 4"
"ENSG00000140009",1.44662483840615,1.54593718975589,1.58387507170395,0.976047427839592,0.329040961831505,0.439149134452712,"ESR2","2100","estrogen receptor 2"
"ENSG00000181467",814.901750886901,0.0756635937103463,0.0775252438504314,0.975986529707965,0.32907113963199,0.439149134452712,"RAP2B","5912","RAP2B, member of RAS oncogene family"
"ENSG00000168938",538.952323125916,0.084755021238374,0.0868417312325968,0.975971114755488,0.329078778728169,0.439149134452712,"PPIC","5480","peptidylprolyl isomerase C"
"ENSG00000001629",1420.90895552716,0.056570101136895,0.0579921772031875,0.975478139727191,0.329323140034327,0.439435440273962,"ANKIB1","54467","ankyrin repeat and IBR domain containing 1"
"ENSG00000109501",1764.72207953751,0.0527448524570509,0.0540883810252516,0.975160495789781,0.329480654267436,0.439605819535893,"WFS1","7466","wolframin ER transmembrane glycoprotein"
"ENSG00000145332",317.447911412419,-0.101753227479061,0.104361218424084,-0.975009960745905,0.329555319081622,0.439646617563687,"KLHL8","57563","kelch like family member 8"
"ENSG00000158864",1218.19338550617,0.0589707309348003,0.0604863778782636,0.974942342447522,0.329588861069778,0.439646617563687,"NDUFS2","4720","NADH:ubiquinone oxidoreductase core subunit S2"
"ENSG00000139908",16.6742794001738,-0.434944236443897,0.446133978070151,-0.974918427700446,0.329600724485085,0.439646617563687,"TSSK4","283629","testis specific serine kinase 4"
"ENSG00000125458",124.260020118488,-0.157584366568292,0.16165416644413,-0.974824033519453,0.329647553412467,0.439669288886238,"NT5C","30833","5', 3'-nucleotidase, cytosolic"
"ENSG00000126870",271.53310353351,0.110126109063895,0.11301793399676,0.97441268982188,0.329851671213601,0.439901722047422,"DYNC2I1","55112","dynein 2 intermediate chain 1"
"ENSG00000160345",46.8601884510982,0.262468485008934,0.269639815977586,0.973404035518077,0.330352534030337,0.440529826867454,"PIERCE1","138162","piercer of microtubule wall 1"
"ENSG00000251493",1074.31439069599,0.0694422388735088,0.07139434376336,0.972657429329115,0.330723589698005,0.440984734006079,"FOXD1","2297","forkhead box D1"
"ENSG00000109065",502.099575095498,0.0821208102151347,0.084451804654707,0.972398524233995,0.330852325837692,0.44111648074868,"NAT9","26151","N-acetyltransferase 9 (putative)"
"ENSG00000132570",67.3165478706862,-0.21608917732689,0.22278394680545,-0.969949497822632,0.332071665821858,0.442702144810723,"PCBD2","84105","pterin-4 alpha-carbinolamine dehydratase 2"
"ENSG00000130921",355.101847137569,-0.0972495265968539,0.10034024747892,-0.969197595583815,0.332446610514437,0.443161916223025,"MTRFR","91574","mitochondrial translation release factor in rescue"
"ENSG00000113615",1583.3203444606,-0.0551441198303764,0.0569044457141119,-0.969065230991278,0.332512643934534,0.443209853152497,"SEC24A","10802","SEC24 homolog A, COPII coat complex component"
"ENSG00000063854",380.493146274965,-0.0968372689344796,0.0999458865529437,-0.968896992906083,0.332596585977798,0.443276954798577,"HAGH","3029","hydroxyacylglutathione hydrolase"
"ENSG00000062650",1215.49686828474,-0.0581500168292808,0.0600208865370439,-0.96882968886825,0.332630171019924,0.443276954798577,"WAPL","23063","WAPL cohesin release factor"
"ENSG00000143375",8.80401837725624,-0.592757731595743,0.611857786232813,-0.968783506450628,0.332653217537811,0.443276954798577,"CGN","57530","cingulin"
